organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2009,0.0037079601124918185,0.002634455432291869,0.004781464792691768,5.477165339096116e-4,6.769852438129492,1.2960726321459977e-11,3.65060458054456e-10
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2010,2.568434826249317e-4,-7.921620331942912e-4,0.0013058489984441545,5.352167305591556e-4,0.47988687191560747,0.6313088648059296,0.7962029712850903
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2011,0.008657683561123656,0.007646284062841208,0.009669083059406103,5.160296343505487e-4,16.77749296708477,4.333747581905067e-63,1.4648066826839128e-60
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2012,-0.0011252116767544698,-0.0021390131706972033,-1.1141018281173639e-4,5.172551648599008e-4,-2.175351264127512,0.029606090312277258,0.14024326841965995
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2013,0.0012260469715740332,2.3525947226259517e-4,0.0022168344708854712,5.055131151014221e-4,2.425351459631367,0.01529529517334392,0.07972243145492129
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2014,0.0015589405856858034,5.635897597621093e-4,0.0025542914116094976,5.078413857473376e-4,3.069739153676245,0.0021430200982188456,0.018572840851229993
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2015,-0.003845382311520504,-0.004846055626804499,-0.0028447089962365087,5.105569914433014e-4,-7.531739601978486,5.047863082344286e-14,1.8957530242581874e-12
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,slope,MGH_2016,3.6750022583414174e-4,-6.347063335392573e-4,0.0013697067852075407,5.113392732104655e-4,0.718701349745299,0.4723265964721197,0.7002034631911248
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2007,4.149099760686319,4.101233442813988,4.19696607855865,0.024422039511896223,169.8916160816647,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2008,4.198630837684976,4.153118378065765,4.244143297304188,0.02322106935546183,180.8112612478553,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2009,4.096627796416483,4.0531910639676765,4.140064528865289,0.022162005420216655,184.8491469404412,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2010,4.2915977449917735,4.248667686599854,4.334527803383693,0.02190349349811854,195.9321121701619,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2011,4.190194752487075,4.148829497516528,4.231560007457623,0.02110510973509306,198.53934924203318,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2012,4.466890908183644,4.426968364872911,4.506813451494377,0.020369018831793536,219.29828555175058,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,BWH_2013,4.550838002452601,4.493813616276893,4.60786238862831,0.029094609199714513,156.41516169590813,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2007,4.122073265375631,4.088415688094811,4.155730842656451,0.017172548856155878,240.03852310473894,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2008,4.162369477091965,4.129475753985166,4.195263200198764,0.016782820177442096,248.01370884534856,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2009,4.097501253457478,4.0648833585092286,4.130119148405728,0.016642088939151575,246.21315680015658,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2010,4.20162653571851,4.170090585763164,4.233162485673855,0.01609006604411965,261.13171469883775,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2011,4.061410622977162,4.030616244859518,4.092205001094806,0.01571170611324805,258.4958370340568,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2012,4.453497930629452,4.4225975813612495,4.484398279897655,0.015765774020308754,282.47886370137354,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2013,4.315306424572245,4.285246018482153,4.3453668306623365,0.0153372237077846,281.3616405935291,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2014,4.338761973669295,4.308696692339643,4.368827254998948,0.015339711120614425,282.84509007725745,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2015,4.330089510647089,4.299491637660912,4.360687383633266,0.015611446550818829,277.3663219837865,0,0
E. coli,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,199329.85904816716,intercept,MGH_2016,4.096958748086842,4.066819322464273,4.1270981737094115,0.015377540536614684,266.424838115808,0,0
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,amplitude,NA,0.01766975746463494,-0.005015519603206061,0.040355034532475936,0.011574333634076736,1.5266328087011658,0.12686406568123437,0.1631109415901585
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,phase,NA,17.85357182218181,12.812179843102463,22.894963801261156,2.572186029358297,-3.167122472805959,0.0015412689839252836,0.0021340647469734694
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2007,1.1302077812277975e-4,-0.006098075857744938,0.006324117413990498,0.0031689850858791575,0.035664660785686496,0.9715500130581609,0.9796593723166691
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2008,-0.010789645386658307,-0.01700722658140058,-0.0045720641919160315,0.003172293595079177,-3.4012127387562967,6.718485155610198e-4,0.006488137093132134
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2009,0.0011088013121151113,-0.005044081320129451,0.0072616839443596735,0.0031392835178491634,0.3532020302756188,0.7239397452858172,0.8496237288423827
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2010,-0.005774154458401945,-0.011746025569465385,1.9771665266149485e-4,0.0030469290038841524,-1.8950735153464981,0.05809334223445993,0.2146788166444174
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2011,-0.0032986524709223307,-0.008684189345440282,0.0020868844035956203,0.0027477733861430006,-1.2004819930047395,0.22996274157566532,0.508684846789749
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2012,-0.0012907617123564111,-0.006712540646210086,0.004131017221497263,0.0027662645725227484,-0.4666081925704149,0.6407839919059259,0.8021666269044554
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2013,7.171416869891857e-4,-0.005025957651285707,0.006460241025264079,0.0029302065668429266,0.2447410005506373,0.8066588405565809,0.8909929999893553
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2014,0.0017258822878320793,-0.004030632311325021,0.007482396886989179,0.002937051213473183,0.5876241721339115,0.5567895002539918,0.7432431023554186
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2015,-0.001347428274660127,-0.0074862924997135625,0.004791435950393309,0.0031321311378556013,-0.430195357523452,0.6670569746932014,0.8258800639058683
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2016,3.5640288810754456e-4,-0.0051723382643438206,0.00588514404055891,0.002820838135833807,0.12634645128342184,0.8994586294813174,0.9396451114447777
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2017,-0.001517938867620033,-0.006689657163959316,0.0036537794287192496,0.002638680270215748,-0.5752644171231557,0.5651172797975375,0.7461314084826862
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2018,-2.121543325048166e-4,-0.00576664034094673,0.005342331675937098,0.002833973507806772,-0.07486108529963079,0.940325794062115,0.95731963371384
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,BWH_2019,-0.00671276704135555,-0.011853629658464468,-0.0015719044242466316,0.0026229372874498652,-2.559255638125453,0.010495060456055964,0.06449691698448938
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2007,-0.007153469353750648,-0.011971349635418037,-0.0023355890720832585,0.0024581473535586445,-2.9101059964507883,0.0036160142408259693,0.026525045907593397
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2008,-2.9101876849650714e-4,-0.005031748852469462,0.004449711315476447,0.0024187842844905468,-0.120316131687536,0.9042336215657559,0.9396451114447777
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2009,-0.0010092849579484723,-0.005726778043881097,0.003708208127984152,0.0024069284553918384,-0.4193248684594427,0.6749820626614251,0.8275125304819378
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2010,-0.008303178185479734,-0.012993469486423406,-0.0036128868845360625,0.0023930497386381033,-3.469705644398814,5.218425468884541e-4,0.005344932752978712
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2011,-0.0023416271786574215,-0.006628728492155305,0.0019454741348404613,0.00218733678134598,-1.0705380161972584,0.2843867829444527,0.552429497903592
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2012,-2.533663876507627e-4,-0.004434362907802365,0.00392763013250084,0.002133200687936498,-0.1187728792155279,0.9054561800248632,0.9396451114447777
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2013,-0.005503976799537905,-0.009749526638486713,-0.0012584269605890987,0.002166136659875979,-2.5409185401317353,0.011061719134307046,0.06661618478743152
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2014,-4.95793648436574e-4,-0.004752123876228571,0.003760536579355423,0.0021716369593346553,-0.22830411239108533,0.8194115578937446,0.8909929999893553
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2015,1.2284344167722146e-4,-0.004032304050267095,0.004277990933621538,0.0021200121658967157,0.057944687135916294,0.9537931168112043,0.9652157888688235
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,slope,MGH_2016,-5.19295964031208e-4,-0.004497838493154934,0.0034592465650925184,0.0020299059373059727,-0.255822673596591,0.798089715543697,0.8859177768729716
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2007,-1.2519929622703394,-1.4429228372592273,-1.0610630872814515,0.09741499154827257,-12.852159019589225,1.0791844605363074e-37,1.5998436300932976e-37
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2008,-0.9672602027247995,-1.1598923324932908,-0.7746280729563082,0.09828350484394054,-9.841531437657455,8.146687400797892e-23,1.1868880782196929e-22
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2009,-1.4415169975288344,-1.6332332036035093,-1.2498007914541596,0.09781618824983924,-14.736998275244114,5.784087333457235e-49,8.72777463709172e-49
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2010,-1.2274831993446926,-1.4134604728696498,-1.0415059258197354,0.09488810763459038,-12.936112121359534,3.6565595011704286e-38,5.444568772667863e-38
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2011,-1.3723591602186052,-1.5430274330616223,-1.201690887375588,0.08707724947459586,-15.760249301615582,1.0355436176050778e-55,1.6055676272959464e-55
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2012,-1.4510571904681175,-1.6183656793056214,-1.2837487016306137,0.08536304246262275,-16.998658302314855,1.8209847541865358e-64,2.9591002255531205e-64
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2013,-1.5165505819384852,-1.6931710744312025,-1.339930089445768,0.09011415203844417,-16.829216584000037,3.1345745442906035e-63,4.997576396085962e-63
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2014,-1.6120401221769125,-1.7930649044494407,-1.4310153399043843,0.09236127995229944,-17.45363558202594,7.62578912354013e-68,1.2887583618782818e-67
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2015,-1.4963102396370096,-1.6893962382133092,-1.30322424106071,0.09851507481736269,-15.188642371850424,6.896052501629224e-52,1.0546903826021167e-51
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2016,-1.5915539641155891,-1.7688082550771438,-1.4142996731540345,0.09043752454622322,-17.598380452155514,6.158069384949571e-69,1.0565621584329721e-68
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2017,-1.3789403544025056,-1.5387228810489884,-1.2191578277560229,0.08152319527645763,-16.914699549328358,7.48493760165664e-64,1.2047185282666402e-63
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2018,-1.4260267520969416,-1.6030254121025063,-1.249028092091377,0.09030709819247068,-15.790860083419624,6.405235373409882e-56,9.976818231394193e-56
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,BWH_2019,-1.3342068306631327,-1.4918969460027958,-1.1765167153234697,0.080455618870296855,-16.58314048660813,1.8602263678047028e-61,2.951908508535162e-61
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2007,-1.1299815091950576,-1.2783738827931799,-0.9815891355969353,0.07571178591475272,-14.92477684342771,3.6068938018810395e-50,5.466951143658257e-50
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2008,-1.4810809256443327,-1.6267577750838105,-1.335404076204855,0.07432628894640826,-19.926743910384676,1.021249048391853e-87,1.8966053755848697e-87
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2009,-1.4158658961139254,-1.564770649226312,-1.2669611430015388,0.07597320883798288,-18.636384032867937,4.965310370890661e-77,8.879761404026685e-77
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2010,-1.2870531523593836,-1.434457024277041,-1.1396492804417262,0.07520743905518691,-17.113375598588714,2.6106650952976675e-65,4.26282513145223e-65
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2011,-1.4393808223966233,-1.5744993163685364,-1.3042623284247103,0.06893927390386273,-20.878966964518227,4.7866038007333705e-96,9.192455026408405e-96
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2012,-1.4312821373064544,-1.5618065527912357,-1.300757721821673,0.06659531323756013,-21.492235229839018,1.3107216455700147e-101,2.590783135688099e-101
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2013,-1.306411847989377,-1.4377976095150071,-1.1750260864637467,0.06703478357867006,-19.488566655193424,5.196398079840585e-84,9.545557342315857e-84
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2014,-1.5478742023069063,-1.6800311729997466,-1.415717231614066,0.0674282648738842,-22.955865840564098,1.6485328101190897e-115,3.4184299988972534e-115
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2015,-1.5718915329654377,-1.7064666345670267,-1.4373164313638487,0.0686620278041333,-22.893170843270862,6.768982081243771e-115,1.3866157233093298e-114
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,89442.348682766,intercept,MGH_2016,-1.5272561228226582,-1.6514142742148907,-1.4030979714304257,0.06334715962720551,-24.10930705986622,4.418558100303638e-127,9.276227564612608e-127
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,amplitude,NA,0.05479319643065136,0.024131940702106308,0.0854544521591964,0.015643785278911825,-3.5025535990009926,4.615662959808319e-4,8.308193327654975e-4
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,phase,NA,8.616600809140095,4.594312483482781,12.63888913479741,2.0522256313813187,270.25127857692576,0,0
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2007,0.0021483367135202826,-0.004189267902542621,0.008485941329583187,0.003233531159783099,0.6643933852378247,0.5064442432193706,0.7132423092006137
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2008,-0.008774384407720498,-0.015125481795283167,-0.002423287020157828,0.0032404153533734884,-2.707796208466232,0.006777426658624227,0.047724379387812266
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2009,0.003083439901998098,-0.0031973882813502216,0.009364268085346418,0.0032045630597759413,0.9622029101882265,0.33595631063153397,0.615835272441513
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2010,-0.00376918834388393,-0.009870163357814427,0.002331786670046567,0.003112799552468418,-1.2108676708382982,0.22595673095936777,0.508684846789749
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2011,-0.0014259633995651725,-0.006940046120067502,0.004088119320937157,0.0028133592065959947,-0.5068543669155235,0.6122611483588305,0.7845978040445191
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2012,7.868344865262271e-4,-0.004766661741543664,0.006340330714596119,0.0028334685085415665,0.2776930409335038,0.7812501307650705,0.8813090034679892
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2013,0.0027864266567501,-0.003090124961890799,0.008662978275390998,0.002998295716142944,0.929336836839631,0.352722864581654,0.6197118905745052
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2014,0.003712016323359531,-0.002180303945624282,0.009604336592343344,0.003006341093745439,1.2347289304870357,0.2169421578284344,0.4954489820676407
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2015,6.460112480955138e-4,-0.00561095810393484,0.006902980600125868,0.0031923899629710192,0.2023597541618315,0.8396370147599204,0.9038130923211881
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2016,0.0022172302810438698,-0.003442995258089669,0.007877455820177409,0.002887923239294536,0.7677594234067995,0.442636844091154,0.6739245644270723
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2017,5.297861142849622e-4,-0.004788685204268442,0.0058482574328383675,0.002713555636993756,0.1952368718969374,0.8452089849421083,0.9069226568585161
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2018,0.0017691136836198692,-0.003917627026727984,0.007455854393967723,0.002901451636460741,0.6097339901821957,0.5420431692465544,0.7387523838924813
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,BWH_2019,-0.00468962364300024,-0.00997585620433926,5.966089183387802e-4,0.0026971069892284495,-1.7387607023857004,0.08208826990683653,0.258933297015498
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2007,-0.005072893296590167,-0.010047788963054218,-9.799763012611519e-5,0.002538258715826104,-1.9985721963488416,0.045664676719022516,0.18155823430026694
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2008,0.001719037761528714,-0.0031682898105605626,0.00660636533361799,0.002493580295678846,0.6893853646933505,0.49058671943171483,0.7050732617510989
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2009,9.117271835533744e-4,-0.0039644088009322224,0.005787863168038971,0.002487870197079097,0.36646895188655526,0.7140180499929434,0.8408993062634665
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2010,-0.006364287010643584,-0.011225760141820439,-0.001502813879466729,0.0024803890120040652,-2.565842285158919,0.010297911737363049,0.06445729939312428
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2011,-4.662471998128731e-4,-0.0049245907622118236,0.003992096362586077,0.0022747068811293453,-0.20497023316753274,0.8375969279243024,0.9038130923211881
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2012,0.0017515753571641815,-0.0026054935156518554,0.006108644229980219,0.002223035171658276,0.7879206678757096,0.4307500329816746,0.6739245644270723
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2013,-0.003567181848745805,-0.007993161145035586,8.587974475439768e-4,0.002258194197036957,-1.5796612414585112,0.11419618863157235,0.3216525979789288
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2014,0.0015028180059234713,-0.002953238279965867,0.0059588742918128094,0.002273539881874434,0.6610035820812009,0.5086156602749015,0.7133281874394883
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2015,0.0019925053975349528,-0.0023568290961395633,0.006341839891209469,0.0022190889873393146,0.8978934188321869,0.369250385687349,0.6208058196757293
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,slope,MGH_2016,0.001447212031957272,-0.0027045112176150897,0.005598935281529633,0.002118265071358773,0.683206295342891,0.49448236167035453,0.7052111318336701
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2007,-1.3034121077831635,-1.497089370887782,-1.109734844678545,0.0988167459363131,-13.190194591341898,1.3254403432564893e-39,1.9822957346048382e-39
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2008,-1.0177857925006475,-1.2132173108092892,-0.8223542741920058,0.09971179054828586,-10.207276259950225,2.0375953567981857e-24,2.9814165826744014e-24
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2009,-1.4914250228290278,-1.6859217607464252,-1.2969282849116304,0.09923485301340375,-15.02924605156194,7.5900586093523e-51,1.1556035180004855e-50
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2010,-1.277896847119827,-1.466483143650005,-1.0893105505896492,0.09621926628127991,-13.281091163012228,3.983931959645322e-40,5.984751121600528e-40
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2011,-1.4205084335524958,-1.5937924686744727,-1.247224398430519,0.08841184658943699,-16.066946776363466,8.072510774017427e-58,1.2631984451934679e-57
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2012,-1.5028948690487394,-1.6728170193435166,-1.3329727187539622,0.08669656770996888,-17.33511381992032,5.896705835547147e-67,9.915853594104157e-67
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2013,-1.568305462907771,-1.7476640814042437,-1.3889468444112985,0.09151118077231553,-17.137856267091504,1.721958360964315e-65,2.8253491553686335e-65
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2014,-1.6613291217344652,-1.8450130570102237,-1.4776451864587068,0.09371801559856913,-17.726891794749335,6.48374344232707e-70,1.1181149405645662e-69
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2015,-1.5478652330996618,-1.7432147048328495,-1.3525157613664742,0.09966992928139462,-15.529912023210413,3.736165118453432e-54,5.766318767293425e-54
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2016,-1.6384698354899982,-1.818297867824886,-1.4586418031551105,0.09175068202954154,-17.85784911072868,6.434245368926596e-71,1.11526919728061e-70
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2017,-1.430963888475493,-1.5937175385554265,-1.2682102383955594,0.08303910243438846,-17.232410352774924,3.432574390113071e-66,5.687304626755971e-66
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2018,-1.4755787684060186,-1.6550453859938115,-1.2961121508182258,0.09156628336204263,-16.114870170843876,3.749925085815486e-58,5.895231065142485e-58
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,BWH_2019,-1.3849103862627874,-1.5455385028215698,-1.224282269704005,0.0819546266287526,-16.89850156399726,9.823880958798738e-64,1.5736833005089922e-63
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2007,-1.182225406908607,-1.3338460518334965,-1.0306047619837173,0.07735889338827345,-15.282346413293135,1.6643806480777278e-52,2.5570939047739638e-52
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2008,-1.5327597615160318,-1.6815246520552338,-1.3839948709768297,0.0759018490710241,-20.19397129682273,5.123443376110825e-90,9.62068811736366e-90
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2009,-1.4656722213298872,-1.6179701122557417,-1.3133743304040326,0.07770443341161415,-18.862144114299912,7.519006456923272e-79,1.3518213736383329e-78
